id,name,category,subcategory,rarity,professions,region,short_uses,file_name
44423,River-smooth Thread,Curio,Figurine,Common,Jewelry,Saltmarrow,Field use: feeds a rumor.,curio_river_smooth_thread.png
44424,Saltmarrow Tincture,Material,Stone,Common,Woodworking,Marketwalk,Field use: fills a gear gap.,material_saltmarrow_tincture.png
44425,Mire-touched Trophy Fang,Consumable,Tea,Common,Alchemy,Greatwood,Utility piece: keeps you moving.,consumable_mire_touched_trophy_fang.png
44426,Frostworn Ledger Page,Gear,Boots,Uncommon,Smithing,Glimmerdeep,Field use: fills a gear gap.,gear_frostworn_ledger_page.png
44427,Tide-taken Cloak,Curio,Charm,Uncommon,Jewelry,Glimmerdeep,Quest hook: enables a recipe chain.,curio_tide_taken_cloak.png
44428,Moon-stitched Token,Curio,Mask,Common,Scribing,Frostbriar,Craft input: supports leveling.,curio_moon_stitched_token.png
44429,Frostworn Ore,Material,Glass,Common,Mining,Marketwalk,Loot filler: feeds a rumor.,material_frostworn_ore.png
44430,Tide-taken Pommel,Curio,Mask,Common,Enchanting,Saltmarrow,Utility piece: feeds a rumor.,curio_tide_taken_pommel.png
44431,Sun-bleached Cloak,Material,Ingot,Common,Smithing,Greatwood,Vendor staple: feeds a rumor.,material_sun_bleached_cloak.png
44432,Warden's Belt,Gear,Cloak,Common,Jewelry,Ashen Fields,Loot filler: gates a shortcut.,gear_warden_s_belt.png
44433,Lantern-lit Bottle,Curio,Signet,Rare,Enchanting,Frostbriar,Vendor staple: keeps you moving.,curio_lantern_lit_bottle.png
44434,Saltmarrow Trophy Fang,Quest Item,Seal,Common,—,Marketwalk,Vendor staple: gates a shortcut.,quest_item_saltmarrow_trophy_fang.png
44435,Silt-grit Buckler,Material,Pigment,Common,Tailoring,Ashen Fields,Field use: feeds a rumor.,material_silt_grit_buckler.png
44436,Sun-bleached Pendant,Material,Leather,Uncommon,Skinning,Marketwalk,Craft input: enables a recipe chain.,material_sun_bleached_pendant.png
44437,Iron-banded Keybone,Material,Wax,Uncommon,Tailoring,Marketwalk,Vendor staple: fills a gear gap.,material_iron_banded_keybone.png
44438,Cinder-scarred Shard,Material,Leather,Common,Woodworking,Ashen Fields,Utility piece: fills a gear gap.,material_cinder_scarred_shard.png
44439,Hollowroot Boots,Ingredient,Oil,Common,Alchemy,Marketwalk,Field use: supports leveling.,ingredient_hollowroot_boots.png
44440,Silt-grit Lockpick,Ingredient,Herb,Common,Cooking,Greatwood,Vendor staple: feeds a rumor.,ingredient_silt_grit_lockpick.png
44441,Iron-banded Hook,Consumable,Food,Common,Cooking,Glimmerdeep,Quest hook: feeds a rumor.,consumable_iron_banded_hook.png
44442,Cinder-scarred Lantern,Alchemy Item,Catalyst,Common,Alchemy,Frostbriar,Craft input: gates a shortcut.,alchemy_item_cinder_scarred_lantern.png
44443,Silt-grit Seed,Gear,Pendant,Uncommon,Jewelry,Greatwood,Quest hook: supports leveling.,gear_silt_grit_seed.png
44444,Warden's Trophy Fang,Material,Resin,Common,Leatherworking,Ashen Fields,Craft input: feeds a rumor.,material_warden_s_trophy_fang.png
44445,River-smooth Wanted Poster,Consumable,Food,Common,Cooking,Marketwalk,Vendor staple: feeds a rumor.,consumable_river_smooth_wanted_poster.png
44446,Gutterborn Boots,Material,Ingot,Common,Tailoring,Emberford,Vendor staple: gates a shortcut.,material_gutterborn_boots.png
44447,Lantern-lit Compass,Ingredient,Meat,Common,Alchemy,Saltmarrow,Craft input: fills a gear gap.,ingredient_lantern_lit_compass.png
44448,Warden's Bandage Roll,Ingredient,Meat,Common,Herbalism,Emberford,Quest hook: gates a shortcut.,ingredient_warden_s_bandage_roll.png
44449,Greatwood Cloak,Ingredient,Meat,Uncommon,Fishing,Frostbriar,Vendor staple: enables a recipe chain.,ingredient_greatwood_cloak.png
44450,Tide-taken Nail,Trinket,Coin,Uncommon,Jewelry,Marketwalk,Vendor staple: supports leveling.,trinket_tide_taken_nail.png
44451,Greatwood Seed,Gear,Staff,Common,Woodworking,Emberford,Vendor staple: supports leveling.,gear_greatwood_seed.png
44452,Iron-banded Ore,Material,Ingot,Uncommon,Smithing,Frostbriar,Quest hook: supports leveling.,material_iron_banded_ore.png
44453,River-smooth Helm,Curio,Figurine,Common,Enchanting,Frostbriar,Utility piece: supports leveling.,curio_river_smooth_helm.png
44454,Sun-bleached Tincture,Ingredient,Fruit,Common,Herbalism,Hollowroot,Craft input: supports leveling.,ingredient_sun_bleached_tincture.png
44455,Moon-stitched Bandage Roll,Material,Glass,Common,Alchemy,Ashen Fields,Vendor staple: keeps you moving.,material_moon_stitched_bandage_roll.png
44456,Tide-taken Cloak,Ingredient,Grain,Uncommon,Alchemy,Hollowroot,Vendor staple: keeps you moving.,ingredient_tide_taken_cloak.png
44457,Mire-touched Trinket,Gear,Mace,Common,Smithing,Marketwalk,Utility piece: fills a gear gap.,gear_mire_touched_trinket.png
44458,Tide-taken Bottle,Material,Pigment,Common,Tailoring,Glimmerdeep,Field use: keeps you moving.,material_tide_taken_bottle.png
44459,Greatwood Ring,Curio,Mask,Uncommon,Scribing,Greatwood,Quest hook: fills a gear gap.,curio_greatwood_ring.png
44460,Greatwood Boots,Consumable,Tea,Uncommon,Cooking,Emberford,Vendor staple: feeds a rumor.,consumable_greatwood_boots.png
44461,Amberwake Pendant,Quest Item,Parcel,Common,—,Glimmerdeep,Field use: keeps you moving.,quest_item_amberwake_pendant.png
44462,Saltglass Pommel,Ingredient,Meat,Uncommon,Cooking,Ashen Fields,Loot filler: keeps you moving.,ingredient_saltglass_pommel.png
44463,Glimmerdeep Vial,Consumable,Potion,Uncommon,Alchemy,Greatwood,Craft input: enables a recipe chain.,consumable_glimmerdeep_vial.png
44464,Lantern-lit Bandage Roll,Curio,Totem,Common,Jewelry,Saltmarrow,Field use: supports leveling.,curio_lantern_lit_bandage_roll.png
44465,Emberford Vial,Ingredient,Grain,Common,Herbalism,Saltmarrow,Utility piece: supports leveling.,ingredient_emberford_vial.png
44466,Harbor-wet Permit Slip,Material,Ore,Uncommon,Woodworking,Marketwalk,Craft input: gates a shortcut.,material_harbor_wet_permit_slip.png
44467,Silt-grit Compass,Ingredient,Grain,Common,Herbalism,Ashen Fields,Vendor staple: feeds a rumor.,ingredient_silt_grit_compass.png
44468,Cinder-scarred Gloves,Consumable,Elixir,Common,Cooking,Glimmerdeep,Field use: feeds a rumor.,consumable_cinder_scarred_gloves.png
44469,Warden's Pouch,Material,Stone,Common,Smithing,Glimmerdeep,Vendor staple: gates a shortcut.,material_warden_s_pouch.png
44470,Lantern-lit Vial,Consumable,Food,Common,Cooking,Hollowroot,Utility piece: keeps you moving.,consumable_lantern_lit_vial.png
44471,Silt-grit Belt,Material,Glass,Common,Smithing,Ashen Fields,Loot filler: enables a recipe chain.,material_silt_grit_belt.png
44472,Briarbound Ration,Consumable,Food,Common,Alchemy,Emberford,Loot filler: feeds a rumor.,consumable_briarbound_ration.png
44473,Hollowroot Compass,Ingredient,Herb,Common,Alchemy,Glimmerdeep,Vendor staple: feeds a rumor.,ingredient_hollowroot_compass.png
44474,Hollowroot Spool,Consumable,Tonic,Common,Cooking,Ashen Fields,Utility piece: feeds a rumor.,consumable_hollowroot_spool.png
44475,Lantern-lit Ledger Page,Material,Pigment,Uncommon,Smithing,Hollowroot,Quest hook: supports leveling.,material_lantern_lit_ledger_page.png
44476,Ash-dusted Cloak,Gear,Dagger,Uncommon,Smithing,Hollowroot,Craft input: fills a gear gap.,gear_ash_dusted_cloak.png
44477,Saltglass Hook,Material,Pigment,Common,Leatherworking,Hollowroot,Field use: keeps you moving.,material_saltglass_hook.png
44478,Gutterborn Gloves,Gear,Ring,Uncommon,Woodworking,Emberford,Quest hook: keeps you moving.,gear_gutterborn_gloves.png
44479,Frostworn Hook,Ingredient,Spice,Common,Herbalism,Saltmarrow,Utility piece: keeps you moving.,ingredient_frostworn_hook.png
44480,Hollowroot Helm,Gear,Helm,Common,Tailoring,Hollowroot,Utility piece: enables a recipe chain.,gear_hollowroot_helm.png
44481,Gutterborn Thread,Material,Wax,Rare,Alchemy,Ashen Fields,Quest hook: enables a recipe chain.,material_gutterborn_thread.png
44482,Hollowroot Hook,Material,Wax,Common,Tailoring,Emberford,Utility piece: feeds a rumor.,material_hollowroot_hook.png
44483,Sun-bleached Petal,Material,Stone,Rare,Alchemy,Hollowroot,Utility piece: gates a shortcut.,material_sun_bleached_petal.png
44484,Saltmarrow Hook,Material,Stone,Uncommon,Tailoring,Frostbriar,Field use: keeps you moving.,material_saltmarrow_hook.png
44485,Briarbound Spool,Gear,Ring,Uncommon,Woodworking,Ashen Fields,Loot filler: fills a gear gap.,gear_briarbound_spool.png
44486,River-smooth Map Scrap,Consumable,Tea,Common,Alchemy,Frostbriar,Utility piece: supports leveling.,consumable_river_smooth_map_scrap.png
44487,Gutterborn Guard,Gear,Shield,Common,Smithing,Glimmerdeep,Utility piece: supports leveling.,gear_gutterborn_guard.png
44488,Warden's Biscuit,Document,Memo,Rare,Scribing,Hollowroot,Craft input: supports leveling.,document_warden_s_biscuit.png
44489,Moon-stitched Guard,Material,Resin,Common,Skinning,Greatwood,Field use: enables a recipe chain.,material_moon_stitched_guard.png
44490,Greatwood Sash,Curio,Coin,Common,Scribing,Marketwalk,Utility piece: gates a shortcut.,curio_greatwood_sash.png
44491,Saltglass Token,Trophy,Horn,Rare,—,Marketwalk,Loot filler: supports leveling.,trophy_saltglass_token.png
44492,Saltglass Trophy Fang,Gear,Belt,Common,Woodworking,Frostbriar,Field use: supports leveling.,gear_saltglass_trophy_fang.png
44493,Pilgrim's Trinket,Curio,Signet,Rare,Enchanting,Glimmerdeep,Field use: gates a shortcut.,curio_pilgrim_s_trinket.png
44494,Mire-touched Pod,Consumable,Bandage,Rare,Alchemy,Marketwalk,Craft input: enables a recipe chain.,consumable_mire_touched_pod.png
44495,Harbor-wet Plank,Ingredient,Fish,Common,Fishing,Emberford,Quest hook: supports leveling.,ingredient_harbor_wet_plank.png
44496,Frostbriar Map Scrap,Material,Glass,Uncommon,Skinning,Emberford,Quest hook: fills a gear gap.,material_frostbriar_map_scrap.png
44497,Ash-dusted Compass,Ingredient,Spice,Common,Alchemy,Saltmarrow,Quest hook: fills a gear gap.,ingredient_ash_dusted_compass.png
44498,Greatwood Vial,Gear,Gloves,Rare,Leatherworking,Marketwalk,Quest hook: gates a shortcut.,gear_greatwood_vial.png
44499,Saltmarrow Pin,Material,Ore,Uncommon,Woodworking,Hollowroot,Craft input: gates a shortcut.,material_saltmarrow_pin.png
44500,Cinder-scarred Nail,Curio,Totem,Uncommon,Jewelry,Ashen Fields,Quest hook: supports leveling.,curio_cinder_scarred_nail.png
44501,Glimmerdeep Boots,Gear,Mace,Uncommon,Smithing,Saltmarrow,Utility piece: keeps you moving.,gear_glimmerdeep_boots.png
44502,Moon-stitched Keybone,Consumable,Tonic,Common,Cooking,Frostbriar,Vendor staple: keeps you moving.,consumable_moon_stitched_keybone.png
44503,Pilgrim's Bandage Roll,Curio,Signet,Uncommon,Enchanting,Hollowroot,Quest hook: enables a recipe chain.,curio_pilgrim_s_bandage_roll.png
44504,Pilgrim's Pommel,Consumable,Bandage,Common,Alchemy,Greatwood,Quest hook: feeds a rumor.,consumable_pilgrim_s_pommel.png
44505,Cinder-scarred Coat,Consumable,Potion,Uncommon,Cooking,Frostbriar,Vendor staple: fills a gear gap.,consumable_cinder_scarred_coat.png
44506,Saltmarrow Ore,Ingredient,Salt,Common,Fishing,Hollowroot,Utility piece: supports leveling.,ingredient_saltmarrow_ore.png
44507,Ash-dusted Salve,Gear,Legs,Common,Smithing,Emberford,Utility piece: keeps you moving.,gear_ash_dusted_salve.png
44508,Ash-dusted Boots,Consumable,Bandage,Common,Cooking,Greatwood,Craft input: gates a shortcut.,consumable_ash_dusted_boots.png
44509,Sun-bleached Buckler,Consumable,Food,Common,Cooking,Hollowroot,Vendor staple: keeps you moving.,consumable_sun_bleached_buckler.png
44510,Pilgrim's Keybone,Consumable,Potion,Common,Cooking,Frostbriar,Vendor staple: gates a shortcut.,consumable_pilgrim_s_keybone.png
44511,Iron-banded Bottle,Gear,Mace,Common,Smithing,Saltmarrow,Craft input: enables a recipe chain.,gear_iron_banded_bottle.png
44512,Moon-stitched Pin,Gear,Cloak,Uncommon,Smithing,Emberford,Utility piece: supports leveling.,gear_moon_stitched_pin.png
44513,Harbor-wet Hilt,Gear,Pendant,Common,Tailoring,Glimmerdeep,Quest hook: fills a gear gap.,gear_harbor_wet_hilt.png
44514,Saltglass Lantern,Consumable,Bandage,Common,Cooking,Marketwalk,Utility piece: gates a shortcut.,consumable_saltglass_lantern.png
44515,Ash-dusted Tally,Curio,Totem,Rare,Enchanting,Saltmarrow,Loot filler: gates a shortcut.,curio_ash_dusted_tally.png
44516,Iron-banded Totem,Ingredient,Salt,Common,Herbalism,Emberford,Field use: keeps you moving.,ingredient_iron_banded_totem.png
44517,Ash-dusted Charm,Ingredient,Mushroom,Rare,Alchemy,Greatwood,Craft input: supports leveling.,ingredient_ash_dusted_charm.png
44518,Tide-taken Tea,Gear,Boots,Uncommon,Woodworking,Frostbriar,Field use: supports leveling.,gear_tide_taken_tea.png
44519,Frostworn Biscuit,Curio,Coin,Uncommon,Enchanting,Greatwood,Vendor staple: fills a gear gap.,curio_frostworn_biscuit.png
44520,Amberwake Bottle,Profession Tool,Kit,Common,Cooking,Hollowroot,Field use: gates a shortcut.,profession_tool_amberwake_bottle.png
44521,Mire-touched Hood,Ingredient,Oil,Common,Cooking,Hollowroot,Loot filler: keeps you moving.,ingredient_mire_touched_hood.png
44522,Greatwood Canteen,Material,Wax,Common,Woodworking,Emberford,Craft input: keeps you moving.,material_greatwood_canteen.png
44523,Frostworn Ration,Ingredient,Salt,Uncommon,Herbalism,Saltmarrow,Field use: enables a recipe chain.,ingredient_frostworn_ration.png
44524,Saltmarrow Ration,Gear,Helm,Common,Jewelry,Hollowroot,Vendor staple: supports leveling.,gear_saltmarrow_ration.png
44525,Silt-grit Compass,Gear,Boots,Common,Woodworking,Frostbriar,Vendor staple: feeds a rumor.,gear_silt_grit_compass.png
44526,Ash-dusted Salve,Gear,Sword,Uncommon,Smithing,Glimmerdeep,Craft input: enables a recipe chain.,gear_ash_dusted_salve.png
44527,Saltmarrow Guard,Ingredient,Meat,Common,Fishing,Saltmarrow,Utility piece: gates a shortcut.,ingredient_saltmarrow_guard.png
44528,Sun-bleached Permit Slip,Gear,Wand,Rare,Smithing,Marketwalk,Craft input: gates a shortcut.,gear_sun_bleached_permit_slip.png
44529,Frostbriar Belt,Gear,Gloves,Uncommon,Tailoring,Marketwalk,Utility piece: fills a gear gap.,gear_frostbriar_belt.png
44530,Saltmarrow Hilt,Trinket,Coin,Common,Jewelry,Ashen Fields,Field use: supports leveling.,trinket_saltmarrow_hilt.png
44531,Briarbound Belt,Material,Resin,Common,Mining,Glimmerdeep,Quest hook: fills a gear gap.,material_briarbound_belt.png
44532,Amberwake Guard,Ingredient,Meat,Common,Alchemy,Emberford,Field use: enables a recipe chain.,ingredient_amberwake_guard.png
44533,Saltmarrow Helm,Ingredient,Salt,Common,Fishing,Greatwood,Quest hook: keeps you moving.,ingredient_saltmarrow_helm.png
44534,Storm-bit Vest,Consumable,Potion,Common,Cooking,Frostbriar,Loot filler: fills a gear gap.,consumable_storm_bit_vest.png
44535,Greatwood Canteen,Consumable,Tonic,Common,Cooking,Glimmerdeep,Vendor staple: feeds a rumor.,consumable_greatwood_canteen.png
44536,Tide-taken Spool,Curio,Coin,Uncommon,Jewelry,Ashen Fields,Craft input: gates a shortcut.,curio_tide_taken_spool.png
44537,River-smooth Totem,Ingredient,Spice,Common,Cooking,Hollowroot,Quest hook: supports leveling.,ingredient_river_smooth_totem.png
44538,Glimmerdeep Gloves,Consumable,Bandage,Common,Cooking,Ashen Fields,Vendor staple: keeps you moving.,consumable_glimmerdeep_gloves.png
44539,Moon-stitched Bandage Roll,Key,Gate,Uncommon,—,Saltmarrow,Field use: gates a shortcut.,key_moon_stitched_bandage_roll.png
44540,Moon-stitched Vest,Material,Ingot,Common,Skinning,Hollowroot,Craft input: keeps you moving.,material_moon_stitched_vest.png
44541,Pilgrim's Keybone,Consumable,Tonic,Uncommon,Alchemy,Ashen Fields,Craft input: gates a shortcut.,consumable_pilgrim_s_keybone.png
44542,Amberwake Map Scrap,Ingredient,Grain,Common,Cooking,Greatwood,Loot filler: feeds a rumor.,ingredient_amberwake_map_scrap.png
44543,Saltmarrow Pouch,Consumable,Bandage,Common,Cooking,Glimmerdeep,Field use: gates a shortcut.,consumable_saltmarrow_pouch.png
44544,Frostworn Wanted Poster,Gear,Staff,Rare,Tailoring,Hollowroot,Loot filler: keeps you moving.,gear_frostworn_wanted_poster.png
44545,Emberford Hilt,Document,Ledger,Common,Scribing,Ashen Fields,Utility piece: feeds a rumor.,document_emberford_hilt.png
44546,Frostworn Lockpick,Material,Ore,Common,Leatherworking,Hollowroot,Quest hook: feeds a rumor.,material_frostworn_lockpick.png
44547,River-smooth Bottle,Ingredient,Root,Common,Herbalism,Greatwood,Craft input: enables a recipe chain.,ingredient_river_smooth_bottle.png
44548,Tide-taken Vest,Ingredient,Meat,Common,Cooking,Greatwood,Loot filler: keeps you moving.,ingredient_tide_taken_vest.png
44549,Amberwake Pommel,Gear,Sword,Rare,Smithing,Marketwalk,Field use: supports leveling.,gear_amberwake_pommel.png
44550,Emberford Pod,Ingredient,Fruit,Uncommon,Herbalism,Hollowroot,Craft input: keeps you moving.,ingredient_emberford_pod.png
44551,Glimmerdeep Plank,Material,Timber,Uncommon,Leatherworking,Marketwalk,Utility piece: enables a recipe chain.,material_glimmerdeep_plank.png
44552,Frostbriar Token,Material,Ore,Common,Skinning,Hollowroot,Craft input: fills a gear gap.,material_frostbriar_token.png
44553,Saltmarrow Helm,Trinket,Coin,Uncommon,Jewelry,Saltmarrow,Vendor staple: feeds a rumor.,trinket_saltmarrow_helm.png
44554,Saltglass Trinket,Curio,Charm,Uncommon,Jewelry,Glimmerdeep,Field use: gates a shortcut.,curio_saltglass_trinket.png
44555,Frostbriar Pod,Gear,Mace,Common,Smithing,Emberford,Craft input: supports leveling.,gear_frostbriar_pod.png
44556,Emberford Ingot,Gear,Shield,Rare,Smithing,Ashen Fields,Field use: fills a gear gap.,gear_emberford_ingot.png
44557,Harbor-wet Totem,Curio,Charm,Common,Jewelry,Marketwalk,Field use: keeps you moving.,curio_harbor_wet_totem.png
44558,Saltmarrow Trophy Fang,Ingredient,Mushroom,Common,Herbalism,Saltmarrow,Vendor staple: feeds a rumor.,ingredient_saltmarrow_trophy_fang.png
44559,Emberford Lichen,Curio,Figurine,Common,Jewelry,Emberford,Loot filler: supports leveling.,curio_emberford_lichen.png
44560,Warden's Tea,Ingredient,Spice,Common,Alchemy,Glimmerdeep,Utility piece: keeps you moving.,ingredient_warden_s_tea.png
44561,Frostworn Ingot,Gear,Sword,Uncommon,Smithing,Frostbriar,Loot filler: keeps you moving.,gear_frostworn_ingot.png
44562,Silt-grit Shard,Ingredient,Fish,Common,Alchemy,Saltmarrow,Craft input: keeps you moving.,ingredient_silt_grit_shard.png
44563,Sun-bleached Canteen,Map,Rubbing,Common,—,Marketwalk,Utility piece: supports leveling.,map_sun_bleached_canteen.png
44564,Glimmerdeep Pouch,Consumable,Tonic,Common,Cooking,Ashen Fields,Loot filler: keeps you moving.,consumable_glimmerdeep_pouch.png
44565,Warden's Sash,Gear,Boots,Rare,Tailoring,Hollowroot,Vendor staple: gates a shortcut.,gear_warden_s_sash.png
44566,Warden's Seed,Gear,Mace,Common,Smithing,Emberford,Loot filler: enables a recipe chain.,gear_warden_s_seed.png
44567,Saltmarrow Cloak,Material,Timber,Common,Woodworking,Ashen Fields,Field use: fills a gear gap.,material_saltmarrow_cloak.png
