id,name,category,subcategory,rarity,professions,region,short_uses,file_name
71626,Dusk-hushed Gloves (III),Profession Tool,Kit,Common,Cooking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,profession tool_dusk_hushed_gloves_iii_71626.png
71627,Emberlit Lantern,Gear,Polearm,Common,Alchemy,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_emberlit_lantern_71627.png
71628,Glimmering Shortsword,Material,Ingot,Uncommon,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,material_glimmering_shortsword_71628.png
71629,Stormbit Amulet (IV),Ingredient,Wood,Common,Leatherworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,ingredient_stormbit_amulet_iv_71629.png
71630,Dusk-hushed Longbow (I),Gear,Leather,Rare,Woodworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_longbow_i_71630.png
71631,Emberlit Thread (IV),Ingredient,Hide,Common,Tailoring,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_emberlit_thread_iv_71631.png
71632,Stormbit Tonic,Document,Scroll,Common,Enchanting,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,document_stormbit_tonic_71632.png
71633,Glimmering Shortsword (II),Gear,Plate,Uncommon,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_glimmering_shortsword_ii_71633.png
71634,Stormbit Helm,Consumable,Food,Uncommon,Smithing,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,consumable_stormbit_helm_71634.png
71635,Saltworn Lantern (II),Material,Ingot,Rare,Alchemy,Frostbriar_Reach,Crafting component used across multiple recipes.,material_saltworn_lantern_ii_71635.png
71636,Frosted Gambeson (III),Gear,Staff,Uncommon,Alchemy,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_frosted_gambeson_iii_71636.png
71637,Frosted Vial,Gear,Leather,Common,Herbalism,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_frosted_vial_71637.png
71638,Dusk-hushed Helm (III),Gear,Axe,Uncommon,Mining,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_helm_iii_71638.png
71639,Marketfresh Longbow,Ingredient,Herb,Common,Smithing,Frostbriar_Reach,Utility item that supports exploration and downtime.,ingredient_marketfresh_longbow_71639.png
71640,Emberlit Staff,Gear,Dagger,Common,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_emberlit_staff_71640.png
71641,Marketfresh Hatchet (I),Consumable,Potion,Uncommon,Alchemy,Frostbriar_Reach,Utility item that supports exploration and downtime.,consumable_marketfresh_hatchet_i_71641.png
71642,Ashen Longbow (III),Tool,Utility,Uncommon,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,tool_ashen_longbow_iii_71642.png
71643,Saltworn Charm (II),Gear,Polearm,Uncommon,Herbalism,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_charm_ii_71643.png
71644,Sun-bleached Key,Consumable,Bandage,Rare,Mining,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,consumable_sun_bleached_key_71644.png
71645,Marketfresh Helm (III),Gear,Mace,Uncommon,Enchanting,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_marketfresh_helm_iii_71645.png
71646,Sun-bleached Helm,Trinket,Charm,Common,None,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,trinket_sun_bleached_helm_71646.png
71647,Mire-slick Legwraps (II),Gear,Bow,Rare,Leatherworking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_mire_slick_legwraps_ii_71647.png
71648,Briarbound Tonic,Consumable,Potion,Uncommon,Leatherworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,consumable_briarbound_tonic_71648.png
71649,Mire-slick Longbow,Gear,Mace,Rare,Woodworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_mire_slick_longbow_71649.png
71650,Frosted Ingot (III),Consumable,Food,Rare,Smithing,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,consumable_frosted_ingot_iii_71650.png
71651,Briarbound Charm,Document,Scroll,Common,Enchanting,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,document_briarbound_charm_71651.png
71652,Saltworn Lantern (IV),Map,Map,Uncommon,Smithing,Saltmarrow_Strand,Utility item that supports exploration and downtime.,map_saltworn_lantern_iv_71652.png
71653,Gravemark Helm (III),Gear,Bow,Common,Mining,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_gravemark_helm_iii_71653.png
71654,Ashen Key,Gear,Shield,Uncommon,Herbalism,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_ashen_key_71654.png
71655,Mire-slick Buckler (II),Gear,Sword,Rare,Mining,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_buckler_ii_71655.png
71656,Stormbit Scroll,Ingredient,Ore,Common,Herbalism,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,ingredient_stormbit_scroll_71656.png
71657,Frosted Tonic,Key,Key,Uncommon,Enchanting,Frostbriar_Reach,Utility item that supports exploration and downtime.,key_frosted_tonic_71657.png
71658,Emberlit Gambeson,Gear,Cloth,Uncommon,None,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_gambeson_71658.png
71659,Mire-slick Shortsword,Quest,Quest Item,Common,Leatherworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,quest_mire_slick_shortsword_71659.png
71660,Gravemark Hatchet (I),Ingredient,Ore,Common,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_gravemark_hatchet_i_71660.png
71661,Dusk-hushed Amulet (II),Gear,Shield,Uncommon,Smithing,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_amulet_ii_71661.png
71662,Stormbit Buckler,Gear,Cloth,Uncommon,Cooking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_stormbit_buckler_71662.png
71663,Dusk-hushed Lantern,Gear,Axe,Uncommon,Smithing,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_lantern_71663.png
71664,Briarbound Vial,Ingredient,Ore,Uncommon,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_briarbound_vial_71664.png
71665,Dusk-hushed Shortsword,Material,Ingot,Common,Mining,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,material_dusk_hushed_shortsword_71665.png
71666,Gravemark Lockpick,Material,Ingot,Common,Alchemy,Saltmarrow_Strand,Utility item that supports exploration and downtime.,material_gravemark_lockpick_71666.png
71667,Sun-bleached Amulet (I),Gear,Bow,Uncommon,Enchanting,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_amulet_i_71667.png
71668,Frosted Hatchet,Trinket,Charm,Rare,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,trinket_frosted_hatchet_71668.png
71669,Sun-bleached Cuirass,Gear,Mail,Common,Mining,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_sun_bleached_cuirass_71669.png
71670,Saltworn Shortsword (II),Gear,Plate,Uncommon,None,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_saltworn_shortsword_ii_71670.png
71671,Frosted Thread,Ingredient,Hide,Uncommon,Enchanting,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_frosted_thread_71671.png
71672,Mire-slick Tonic,Consumable,Bandage,Uncommon,None,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,consumable_mire_slick_tonic_71672.png
71673,Frosted Legwraps,Consumable,Bandage,Uncommon,Tailoring,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,consumable_frosted_legwraps_71673.png
71674,Dusk-hushed Lockpick,Profession Tool,Kit,Rare,Herbalism,Saltmarrow_Strand,Utility item that supports exploration and downtime.,profession tool_dusk_hushed_lockpick_71674.png
71675,Mire-slick Lockpick,Gear,Cloth,Uncommon,Woodworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_mire_slick_lockpick_71675.png
71676,Marketfresh Vial (I),Gear,Mail,Common,Cooking,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_marketfresh_vial_i_71676.png
71677,Briarbound Lockpick,Ingredient,Ore,Uncommon,Leatherworking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_briarbound_lockpick_71677.png
71678,Mire-slick Gambeson,Gear,Plate,Uncommon,Woodworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_mire_slick_gambeson_71678.png
71679,Emberlit Ration,Gear,Bow,Common,Woodworking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_ration_71679.png
71680,Gravemark Shortsword (I),Consumable,Food,Uncommon,Cooking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,consumable_gravemark_shortsword_i_71680.png
71681,Gravemark Salve,Ingredient,Hide,Common,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,ingredient_gravemark_salve_71681.png
71682,Gravemark Shortsword,Gear,Bow,Common,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_gravemark_shortsword_71682.png
71683,Stormbit Helm (III),Gear,Cloth,Uncommon,Smithing,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_stormbit_helm_iii_71683.png
71684,Glimmering Ring (IV),Key,Key,Uncommon,Leatherworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,key_glimmering_ring_iv_71684.png
71685,Emberlit Bandage (IV),Gear,Dagger,Rare,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_bandage_iv_71685.png
71686,Gravemark Longbow,Ingredient,Herb,Rare,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,ingredient_gravemark_longbow_71686.png
71687,Dusk-hushed Amulet (III),Gear,Sword,Rare,Leatherworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_dusk_hushed_amulet_iii_71687.png
71688,Saltworn Shortsword,Gear,Leather,Uncommon,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_shortsword_71688.png
71689,Dusk-hushed Cuirass,Tool,Utility,Uncommon,Tailoring,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,tool_dusk_hushed_cuirass_71689.png
71690,Sun-bleached Helm,Gear,Staff,Rare,Mining,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_sun_bleached_helm_71690.png
71691,Dusk-hushed Cloak (I),Gear,Leather,Common,Smithing,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_cloak_i_71691.png
71692,Gravemark Key,Consumable,Bandage,Uncommon,None,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_gravemark_key_71692.png
71693,Mire-slick Ration,Map,Map,Uncommon,None,Frostbriar_Reach,Crafting component used across multiple recipes.,map_mire_slick_ration_71693.png
71694,Mire-slick Lockpick,Ingredient,Wood,Uncommon,Herbalism,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_mire_slick_lockpick_71694.png
71695,Sun-bleached Scroll (III),Ingredient,Hide,Common,Smithing,Saltmarrow_Strand,Utility item that supports exploration and downtime.,ingredient_sun_bleached_scroll_iii_71695.png
71696,Saltworn Map,Gear,Sword,Uncommon,Herbalism,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_map_71696.png
71697,Saltworn Lockpick,Material,Thread,Uncommon,Enchanting,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,material_saltworn_lockpick_71697.png
71698,Frosted Scroll (III),Gear,Mail,Common,Enchanting,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_scroll_iii_71698.png
71699,Saltworn Ration,Material,Ingot,Uncommon,Tailoring,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,material_saltworn_ration_71699.png
71700,Mire-slick Ingot,Profession Tool,Kit,Uncommon,Leatherworking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,profession tool_mire_slick_ingot_71700.png
71701,Dusk-hushed Map,Tool,Utility,Uncommon,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,tool_dusk_hushed_map_71701.png
71702,Gravemark Thread (II),Document,Scroll,Uncommon,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,document_gravemark_thread_ii_71702.png
71703,Saltworn Staff (II),Profession Tool,Kit,Common,Cooking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,profession tool_saltworn_staff_ii_71703.png
71704,Dusk-hushed Amulet,Gear,Staff,Common,Leatherworking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_amulet_71704.png
71705,Saltworn Shortsword (II),Gear,Shield,Common,Mining,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_shortsword_ii_71705.png
71706,Stormbit Scroll,Material,Leatherworking,Common,Tailoring,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,material_stormbit_scroll_71706.png
71707,Sun-bleached Lantern,Consumable,Potion,Uncommon,Leatherworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,consumable_sun_bleached_lantern_71707.png
71708,Saltworn Cloak (III),Quest,Quest Item,Common,Alchemy,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,quest_saltworn_cloak_iii_71708.png
71709,Briarbound Scroll (III),Ingredient,Wood,Rare,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,ingredient_briarbound_scroll_iii_71709.png
71710,Mire-slick Helm,Gear,Sword,Rare,Enchanting,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_helm_71710.png
71711,Saltworn Legwraps (I),Gear,Mail,Uncommon,None,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_legwraps_i_71711.png
71712,Emberlit Cuirass (II),Ingredient,Ore,Rare,Alchemy,Emberford_Marketwalk,Crafting component used across multiple recipes.,ingredient_emberlit_cuirass_ii_71712.png
71713,Marketfresh Lantern,Document,Scroll,Common,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,document_marketfresh_lantern_71713.png
71714,Briarbound Map,Tool,Utility,Uncommon,Woodworking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,tool_briarbound_map_71714.png
71715,Sun-bleached Tonic,Ingredient,Hide,Uncommon,Tailoring,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_sun_bleached_tonic_71715.png
71716,Glimmering Map,Gear,Leather,Uncommon,Herbalism,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_glimmering_map_71716.png
71717,Mire-slick Lantern,Document,Scroll,Common,Enchanting,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,document_mire_slick_lantern_71717.png
71718,Frosted Gloves (III),Ingredient,Hide,Uncommon,Alchemy,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_frosted_gloves_iii_71718.png
71719,Mire-slick Ingot,Consumable,Potion,Common,Woodworking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,consumable_mire_slick_ingot_71719.png
71720,Saltworn Amulet,Material,Leatherworking,Uncommon,Tailoring,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,material_saltworn_amulet_71720.png
71721,Dusk-hushed Charm (II),Document,Scroll,Rare,Cooking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,document_dusk_hushed_charm_ii_71721.png
71722,Stormbit Lockpick,Material,Thread,Uncommon,Alchemy,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,material_stormbit_lockpick_71722.png
71723,Stormbit Scroll,Gear,Leather,Uncommon,Enchanting,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_stormbit_scroll_71723.png
71724,Gravemark Scroll,Gear,Polearm,Uncommon,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_gravemark_scroll_71724.png
71725,Sun-bleached Hatchet,Gear,Mail,Uncommon,Herbalism,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_hatchet_71725.png
71726,Frosted Gloves,Consumable,Bandage,Common,Herbalism,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,consumable_frosted_gloves_71726.png
71727,Marketfresh Boots,Profession Tool,Kit,Uncommon,Tailoring,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,profession tool_marketfresh_boots_71727.png
71728,Marketfresh Lantern,Trinket,Charm,Rare,Woodworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,trinket_marketfresh_lantern_71728.png
71729,Saltworn Hatchet (III),Gear,Leather,Uncommon,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_hatchet_iii_71729.png
71730,Frosted Charm,Tool,Utility,Uncommon,Woodworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,tool_frosted_charm_71730.png
71731,Glimmering Gambeson,Material,Leatherworking,Uncommon,Herbalism,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,material_glimmering_gambeson_71731.png
71732,Dusk-hushed Salve,Gear,Shield,Uncommon,Woodworking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_salve_71732.png
71733,Dusk-hushed Key,Material,Leatherworking,Common,Woodworking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,material_dusk_hushed_key_71733.png
71734,Dusk-hushed Key,Gear,Shield,Uncommon,Mining,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_key_71734.png
71735,Glimmering Salve,Trinket,Charm,Uncommon,Enchanting,Emberford_Marketwalk,Utility item that supports exploration and downtime.,trinket_glimmering_salve_71735.png
